device_id,timestamp,voltage,current,power,energy,frequency,power_factor
1,2025-04-28 06:04:46+05:30,234.0,0.544,127.3,614.252,49.8,1.0
1,2025-04-28 06:04:47+05:30,233.5,0.389,90.8,614.277,49.6,0.92
1,2025-04-28 06:04:48+05:30,233.5,0.441,103.0,614.306,49.9,0.96
1,2025-04-28 06:04:49+05:30,233.6,0.421,98.3,614.333,49.9,0.89
1,2025-04-28 06:04:50+05:30,234.2,0.401,93.9,614.359,49.6,0.95
1,2025-04-28 06:04:51+05:30,234.0,0.277,64.8,614.377,49.7,0.93
1,2025-04-28 06:04:52+05:30,233.8,0.253,59.2,614.394,49.7,0.94
1,2025-04-28 06:04:53+05:30,233.0,0.417,97.2,614.421,49.9,0.91
1,2025-04-28 06:04:54+05:30,233.4,0.402,93.8,614.447,49.7,0.89
1,2025-04-28 06:04:55+05:30,233.4,0.373,87.1,614.471,49.7,1.0
1,2025-04-28 06:04:56+05:30,234.2,0.379,88.8,614.496,49.5,1.0
1,2025-04-28 06:04:57+05:30,233.4,0.273,63.7,614.513,49.8,0.94
1,2025-04-28 06:04:58+05:30,234.1,0.232,54.3,614.528,50.0,0.86
1,2025-04-28 06:04:59+05:30,233.2,0.277,64.6,614.546,49.9,0.92
1,2025-04-28 06:05:00+05:30,233.3,0.325,75.8,614.567,49.8,0.96
1,2025-04-28 06:05:01+05:30,233.7,0.291,68.0,614.586,49.7,1.0
1,2025-04-28 06:05:02+05:30,234.3,0.507,118.8,614.619,49.6,0.89
1,2025-04-28 06:05:03+05:30,233.4,0.498,116.2,614.652,49.9,0.91
1,2025-04-28 06:05:04+05:30,232.2,0.435,101.0,614.68,49.8,0.9
1,2025-04-28 06:05:05+05:30,232.7,0.472,109.8,614.71,49.8,0.97
1,2025-04-28 06:05:06+05:30,233.6,0.221,51.6,614.724,49.6,0.93
1,2025-04-28 06:05:07+05:30,232.8,0.422,98.2,614.752,49.9,0.87
1,2025-04-28 06:05:08+05:30,233.1,0.346,80.7,614.774,50.0,0.94
1,2025-04-28 06:05:09+05:30,233.5,0.304,71.0,614.794,49.7,0.94
1,2025-04-28 06:05:10+05:30,232.3,0.322,74.8,614.815,49.5,0.97
1,2025-04-28 06:05:11+05:30,233.3,0.323,75.4,614.836,49.9,0.94
1,2025-04-28 06:05:12+05:30,232.9,0.312,72.7,614.856,49.5,0.9
1,2025-04-28 06:05:13+05:30,232.8,0.288,67.0,614.874,49.9,0.91
1,2025-04-28 06:05:14+05:30,233.1,0.216,50.3,614.888,49.8,0.92
1,2025-04-28 06:05:15+05:30,233.0,0.193,45.0,614.901,50.1,0.96
1,2025-04-28 06:05:16+05:30,233.7,0.39,91.1,614.926,49.7,0.88
1,2025-04-28 06:05:17+05:30,234.1,0.069,16.2,614.931,49.8,0.87
1,2025-04-28 06:05:18+05:30,233.3,0.545,127.1,614.966,49.6,1.0
1,2025-04-28 06:05:19+05:30,233.2,0.288,67.2,614.985,49.9,0.96
1,2025-04-28 06:05:20+05:30,233.3,0.17,39.7,614.996,49.9,0.96
1,2025-04-28 06:05:21+05:30,232.9,0.402,93.6,615.022,49.8,0.84
1,2025-04-28 06:05:22+05:30,232.9,0.336,78.3,615.043,49.9,0.97
1,2025-04-28 06:05:23+05:30,232.7,0.255,59.3,615.06,49.6,0.96
1,2025-04-28 06:05:24+05:30,232.8,0.293,68.2,615.079,49.9,1.0
1,2025-04-28 06:05:25+05:30,234.3,0.341,79.9,615.101,50.0,0.98
1,2025-04-28 06:05:26+05:30,233.2,0.458,106.8,615.131,49.7,1.0
1,2025-04-28 06:05:27+05:30,232.0,0.086,20.0,615.136,49.9,0.97
1,2025-04-28 06:05:28+05:30,233.2,0.382,89.1,615.161,49.9,0.9
1,2025-04-28 06:05:29+05:30,232.7,0.515,119.8,615.194,49.7,0.95
1,2025-04-28 06:05:30+05:30,233.5,0.269,62.8,615.212,49.8,0.93
1,2025-04-28 06:05:31+05:30,233.5,0.425,99.2,615.239,50.1,1.0
1,2025-04-28 06:05:32+05:30,233.5,0.417,97.4,615.266,49.8,0.99
1,2025-04-28 06:05:33+05:30,233.5,0.538,125.6,615.301,50.0,0.98
1,2025-04-28 06:05:34+05:30,233.3,0.373,87.0,615.325,49.8,0.99
1,2025-04-28 06:05:35+05:30,232.8,0.42,97.8,615.353,49.9,0.95
1,2025-04-28 06:05:36+05:30,233.5,0.457,106.7,615.382,49.8,0.99
1,2025-04-28 06:05:37+05:30,234.0,0.412,96.4,615.409,49.8,0.98
1,2025-04-28 06:05:38+05:30,234.4,0.261,61.2,615.426,49.7,0.94
1,2025-04-28 06:05:39+05:30,233.4,0.277,64.7,615.444,49.6,0.91
1,2025-04-28 06:05:40+05:30,233.4,0.377,88.0,615.468,49.7,0.93
1,2025-04-28 06:05:41+05:30,233.8,0.437,102.2,615.497,50.0,0.98
1,2025-04-28 06:05:42+05:30,234.2,0.384,89.9,615.522,49.6,0.9
1,2025-04-28 06:05:43+05:30,233.3,0.246,57.4,615.538,49.8,1.0
1,2025-04-28 06:05:44+05:30,233.8,0.325,76.0,615.559,49.8,0.92
1,2025-04-28 06:05:45+05:30,233.1,0.211,49.2,615.572,49.8,0.91
1,2025-04-28 06:05:46+05:30,233.7,0.409,95.6,615.599,49.7,0.93
1,2025-04-28 06:05:47+05:30,234.0,0.548,128.2,615.635,49.9,1.0
1,2025-04-28 06:05:48+05:30,232.9,0.403,93.9,615.661,49.8,0.89
1,2025-04-28 06:05:49+05:30,233.2,0.154,35.9,615.671,50.0,1.0
1,2025-04-28 06:05:50+05:30,234.0,0.361,84.5,615.694,49.7,1.0
1,2025-04-28 06:05:51+05:30,233.8,0.349,81.6,615.717,49.9,1.0
1,2025-04-28 06:05:52+05:30,234.0,0.297,69.5,615.736,49.8,0.98
1,2025-04-28 06:05:53+05:30,233.9,0.146,34.1,615.746,49.8,0.96
1,2025-04-28 06:05:54+05:30,233.3,0.398,92.9,615.771,49.7,0.86
1,2025-04-28 06:05:55+05:30,234.6,0.445,104.4,615.8,50.0,0.96
1,2025-04-28 06:05:56+05:30,233.6,0.262,61.2,615.817,49.7,0.89
1,2025-04-28 06:05:57+05:30,232.0,0.261,60.6,615.834,49.9,1.0
1,2025-04-28 06:05:58+05:30,233.4,0.318,74.2,615.855,49.7,0.94
1,2025-04-28 06:05:59+05:30,233.3,0.524,122.2,615.889,49.9,0.88
1,2025-04-28 06:06:00+05:30,233.9,0.322,75.3,615.91,49.7,0.97
1,2025-04-28 06:06:01+05:30,233.3,0.273,63.7,615.927,50.0,0.93
1,2025-04-28 06:06:02+05:30,234.0,0.31,72.5,615.948,49.7,1.0
1,2025-04-28 06:06:03+05:30,233.8,0.408,95.4,615.974,49.8,0.93
1,2025-04-28 06:06:04+05:30,233.0,0.148,34.5,615.984,49.8,0.87
1,2025-04-28 06:06:05+05:30,233.4,0.327,76.3,616.005,49.8,0.92
1,2025-04-28 06:06:06+05:30,233.1,0.315,73.4,616.025,49.7,0.95
1,2025-04-28 06:06:07+05:30,233.6,0.339,79.2,616.047,49.8,1.0
1,2025-04-28 06:06:08+05:30,233.1,0.28,65.3,616.065,49.8,0.96
1,2025-04-28 06:06:09+05:30,233.5,0.217,50.7,616.079,49.7,0.94
1,2025-04-28 06:06:10+05:30,233.4,0.443,103.4,616.108,49.7,0.95
1,2025-04-28 06:06:11+05:30,233.4,0.166,38.7,616.119,49.7,1.0
1,2025-04-28 06:06:12+05:30,234.5,0.506,118.7,616.152,49.8,0.99
1,2025-04-28 06:06:13+05:30,233.3,0.385,89.8,616.177,50.0,1.0
1,2025-04-28 06:06:14+05:30,232.5,0.418,97.2,616.204,49.8,0.98
1,2025-04-28 06:06:15+05:30,234.0,0.356,83.3,616.227,49.7,0.95
1,2025-04-28 06:06:16+05:30,234.0,0.468,109.5,616.257,49.8,0.97
1,2025-04-28 06:06:17+05:30,232.5,0.404,93.9,616.283,49.9,0.94
1,2025-04-28 06:06:18+05:30,233.1,0.48,111.9,616.315,49.8,0.95
1,2025-04-28 06:06:19+05:30,233.7,0.435,101.7,616.343,49.9,0.9
1,2025-04-28 06:06:20+05:30,233.8,0.462,108.0,616.373,49.6,0.83
1,2025-04-28 06:06:21+05:30,233.5,0.279,65.1,616.391,49.9,0.89
1,2025-04-28 06:06:22+05:30,233.5,0.312,72.9,616.411,49.9,0.93
1,2025-04-28 06:06:23+05:30,233.0,0.352,82.0,616.434,49.7,0.96
1,2025-04-28 06:06:24+05:30,232.3,0.35,81.3,616.456,50.0,0.93
1,2025-04-28 06:06:25+05:30,234.5,0.408,95.7,616.483,49.6,1.0
1,2025-04-28 06:06:26+05:30,233.0,0.275,64.1,616.501,49.9,0.95
1,2025-04-28 06:06:27+05:30,233.6,0.349,81.5,616.524,49.8,0.86
1,2025-04-28 06:06:28+05:30,233.4,0.413,96.4,616.55,49.8,0.92
1,2025-04-28 06:06:29+05:30,233.9,0.158,37.0,616.561,49.8,1.0
1,2025-04-28 06:06:30+05:30,233.6,0.456,106.5,616.59,49.6,0.99
1,2025-04-28 06:06:31+05:30,233.6,0.554,129.4,616.626,50.1,0.92
1,2025-04-28 06:06:32+05:30,232.2,0.258,59.9,616.643,49.8,1.0
1,2025-04-28 06:06:33+05:30,233.1,0.498,116.1,616.675,49.7,0.94
1,2025-04-28 06:06:34+05:30,233.9,0.373,87.2,616.699,49.8,0.98
1,2025-04-28 06:06:35+05:30,233.8,0.261,61.0,616.716,49.8,1.0
1,2025-04-28 06:06:36+05:30,233.0,0.433,100.9,616.744,49.8,0.95
1,2025-04-28 06:06:37+05:30,232.7,0.544,126.6,616.779,49.7,0.94
1,2025-04-28 06:06:38+05:30,233.6,0.31,72.4,616.799,49.9,0.94
1,2025-04-28 06:06:39+05:30,232.0,0.243,56.4,616.815,49.9,0.97
1,2025-04-28 06:06:40+05:30,232.9,0.127,29.6,616.823,50.0,0.95
1,2025-04-28 06:06:41+05:30,234.4,0.336,78.8,616.845,49.8,0.89
1,2025-04-28 06:06:42+05:30,234.2,0.366,85.7,616.869,49.9,0.97
1,2025-04-28 06:06:43+05:30,233.7,0.531,124.1,616.904,50.0,0.92
1,2025-04-28 06:06:44+05:30,233.7,0.536,125.3,616.938,49.6,0.95
1,2025-04-28 06:06:45+05:30,232.5,0.284,66.0,616.957,50.0,0.99
1,2025-04-28 06:06:46+05:30,233.1,0.431,100.5,616.985,49.9,0.95
1,2025-04-28 06:06:47+05:30,233.4,0.235,54.8,617.0,49.7,0.93
1,2025-04-28 06:06:48+05:30,233.1,0.357,83.2,617.023,49.8,1.0
1,2025-04-28 06:06:49+05:30,233.3,0.337,78.6,617.045,49.8,0.91
1,2025-04-28 06:06:50+05:30,234.1,0.262,61.3,617.062,49.7,1.0
1,2025-04-28 06:06:51+05:30,233.2,0.338,78.8,617.084,49.9,0.96
1,2025-04-28 06:06:52+05:30,233.3,0.434,101.3,617.112,50.0,0.93
1,2025-04-28 06:06:53+05:30,233.9,0.46,107.6,617.142,49.6,0.95
1,2025-04-28 06:06:54+05:30,232.8,0.336,78.2,617.163,50.0,0.95
1,2025-04-28 06:06:55+05:30,233.1,0.341,79.5,617.185,49.8,0.98
1,2025-04-28 06:06:56+05:30,233.1,0.166,38.7,617.196,49.9,1.0
1,2025-04-28 06:06:57+05:30,233.5,0.377,88.0,617.221,49.7,0.98
1,2025-04-28 06:06:58+05:30,233.3,0.323,75.4,617.242,49.8,0.92
1,2025-04-28 06:06:59+05:30,233.3,0.341,79.6,617.264,49.9,0.93
1,2025-04-28 06:07:00+05:30,233.2,0.302,70.4,617.283,49.7,1.0
1,2025-04-28 06:07:01+05:30,233.0,0.255,59.4,617.3,49.9,0.8
1,2025-04-28 06:07:02+05:30,233.8,0.263,61.5,617.317,49.9,0.97
1,2025-04-28 06:07:03+05:30,233.3,0.282,65.8,617.335,49.8,0.96
1,2025-04-28 06:07:04+05:30,233.8,0.217,50.7,617.349,49.7,0.87
1,2025-04-28 06:07:05+05:30,232.9,0.379,88.3,617.374,49.8,0.96
1,2025-04-28 06:07:06+05:30,233.2,0.406,94.7,617.4,50.0,0.92
1,2025-04-28 06:07:07+05:30,233.4,0.336,78.4,617.422,49.9,0.96
1,2025-04-28 06:07:08+05:30,233.4,0.368,85.9,617.446,49.9,1.0
1,2025-04-28 06:07:09+05:30,233.9,0.327,76.5,617.467,49.6,0.91
1,2025-04-28 06:07:10+05:30,233.3,0.464,108.3,617.497,49.8,0.96
1,2025-04-28 06:07:11+05:30,233.9,0.355,83.0,617.52,49.8,0.93
1,2025-04-28 06:07:12+05:30,233.7,0.378,88.3,617.545,49.7,0.98
1,2025-04-28 06:07:13+05:30,233.4,0.43,100.4,617.573,49.7,0.93
1,2025-04-28 06:07:14+05:30,233.0,0.348,81.1,617.595,49.8,0.92
1,2025-04-28 06:07:15+05:30,233.9,0.489,114.4,617.627,49.7,0.93
1,2025-04-28 06:07:16+05:30,233.0,0.284,66.2,617.645,49.8,0.98
1,2025-04-28 06:07:17+05:30,233.5,0.523,122.1,617.679,49.9,0.97
1,2025-04-28 06:07:18+05:30,233.5,0.33,77.1,617.701,49.7,1.0
1,2025-04-28 06:07:19+05:30,233.4,0.285,66.5,617.719,49.9,0.95
1,2025-04-28 06:07:20+05:30,233.3,0.193,45.0,617.732,49.8,0.97
1,2025-04-28 06:07:21+05:30,233.1,0.437,101.9,617.76,49.7,0.96
1,2025-04-28 06:07:22+05:30,232.7,0.313,72.8,617.78,49.9,0.89
1,2025-04-28 06:07:23+05:30,234.2,0.364,85.2,617.804,49.8,0.99
1,2025-04-28 06:07:24+05:30,233.3,0.376,87.7,617.828,49.5,1.0
1,2025-04-28 06:07:25+05:30,233.4,0.301,70.3,617.848,49.6,0.98
1,2025-04-28 06:07:26+05:30,233.4,0.457,106.7,617.877,49.7,0.94
1,2025-04-28 06:07:27+05:30,234.0,0.395,92.4,617.903,49.8,1.0
1,2025-04-28 06:07:28+05:30,234.5,0.265,62.1,617.92,49.8,0.98
1,2025-04-28 06:07:29+05:30,233.6,0.216,50.5,617.934,49.8,1.0
1,2025-04-28 06:07:30+05:30,233.4,0.428,99.9,617.962,49.7,0.97
1,2025-04-28 06:07:31+05:30,232.9,0.326,75.9,617.983,49.8,0.96
1,2025-04-28 06:07:32+05:30,232.8,0.42,97.8,618.01,49.8,1.0
1,2025-04-28 06:07:33+05:30,232.6,0.325,75.6,618.031,49.7,1.0
1,2025-04-28 06:07:34+05:30,233.1,0.371,86.5,618.055,49.7,0.95
1,2025-04-28 06:07:35+05:30,232.5,0.431,100.2,618.083,50.1,0.94
1,2025-04-28 06:07:36+05:30,234.0,0.2,46.8,618.096,49.7,0.97
1,2025-04-28 06:07:37+05:30,233.7,0.519,121.3,618.13,49.7,0.97
1,2025-04-28 06:07:38+05:30,233.4,0.388,90.6,618.155,49.8,0.98
1,2025-04-28 06:07:39+05:30,234.1,0.146,34.2,618.164,49.9,0.9
1,2025-04-28 06:07:40+05:30,233.0,0.485,113.0,618.196,49.8,0.89
1,2025-04-28 06:07:41+05:30,233.1,0.449,104.7,618.225,49.8,0.88
1,2025-04-28 06:07:42+05:30,232.5,0.331,77.0,618.246,50.0,0.88
1,2025-04-28 06:07:43+05:30,233.9,0.49,114.6,618.278,49.8,0.99
1,2025-04-28 06:07:44+05:30,233.1,0.286,66.7,618.297,49.7,1.0
1,2025-04-28 06:07:45+05:30,233.5,0.337,78.7,618.318,49.9,0.9
1,2025-04-28 06:07:46+05:30,234.0,0.584,136.7,618.356,49.8,0.91
1,2025-04-28 06:07:47+05:30,234.2,0.402,94.1,618.383,49.8,1.0
1,2025-04-28 06:07:48+05:30,233.5,0.458,106.9,618.412,49.7,0.99
1,2025-04-28 06:07:49+05:30,233.7,0.432,101.0,618.44,49.8,0.92
1,2025-04-28 06:07:50+05:30,233.0,0.211,49.2,618.454,49.7,0.91
1,2025-04-28 06:07:51+05:30,234.3,0.38,89.0,618.479,49.8,1.0
1,2025-04-28 06:07:52+05:30,233.4,0.371,86.6,618.503,49.8,0.88
1,2025-04-28 06:07:53+05:30,233.5,0.469,109.5,618.533,49.9,0.95
1,2025-04-28 06:07:54+05:30,233.3,0.5,116.6,618.566,49.7,0.98
1,2025-04-28 06:07:55+05:30,234.1,0.479,112.1,618.597,49.7,0.95
1,2025-04-28 06:07:56+05:30,233.6,0.303,70.8,618.616,49.9,0.94
1,2025-04-28 06:07:57+05:30,233.9,0.206,48.2,618.63,49.7,0.96
1,2025-04-28 06:07:58+05:30,233.7,0.4,93.5,618.656,49.7,0.99
1,2025-04-28 06:07:59+05:30,233.4,0.341,79.6,618.678,49.8,1.0
1,2025-04-28 06:08:00+05:30,234.0,0.245,57.3,618.694,49.8,0.88
1,2025-04-28 06:08:01+05:30,233.7,0.28,65.4,618.712,49.7,0.93
1,2025-04-28 06:08:02+05:30,233.0,0.344,80.2,618.734,49.6,1.0
1,2025-04-28 06:08:03+05:30,233.0,0.376,87.6,618.759,49.9,1.0
1,2025-04-28 06:08:04+05:30,233.6,0.294,68.7,618.778,49.9,0.99
1,2025-04-28 06:08:05+05:30,234.0,0.348,81.4,618.8,50.0,0.9
1,2025-04-28 06:08:06+05:30,234.3,0.343,80.4,618.823,49.6,0.91
1,2025-04-28 06:08:07+05:30,232.6,0.377,87.7,618.847,50.0,0.95
1,2025-04-28 06:08:08+05:30,233.5,0.252,58.8,618.863,49.8,0.97
1,2025-04-28 06:08:09+05:30,233.7,0.28,65.4,618.881,49.6,0.98
1,2025-04-28 06:08:10+05:30,233.6,0.485,113.3,618.913,49.9,0.88
1,2025-04-28 06:08:11+05:30,234.0,0.324,75.8,618.934,49.7,0.98
1,2025-04-28 06:08:12+05:30,233.8,0.398,93.1,618.96,49.9,0.96
1,2025-04-28 06:08:13+05:30,233.0,0.228,53.1,618.975,49.7,0.95
1,2025-04-28 06:08:14+05:30,233.0,0.469,109.3,619.005,49.9,0.98
1,2025-04-28 06:08:15+05:30,233.7,0.465,108.7,619.035,49.6,0.96
1,2025-04-28 06:08:16+05:30,234.0,0.38,88.9,619.06,49.8,0.91
1,2025-04-28 06:08:17+05:30,233.6,0.289,67.5,619.079,49.9,1.0
1,2025-04-28 06:08:18+05:30,232.7,0.206,47.9,619.092,49.9,0.89
1,2025-04-28 06:08:19+05:30,233.0,0.577,134.4,619.129,49.6,0.95
1,2025-04-28 06:08:20+05:30,233.8,0.309,72.2,619.149,49.8,0.81
1,2025-04-28 06:08:21+05:30,233.3,0.207,48.3,619.163,49.9,0.97
1,2025-04-28 06:08:22+05:30,233.6,0.29,67.7,619.182,49.7,0.98
1,2025-04-28 06:08:23+05:30,234.0,0.39,91.3,619.207,49.7,0.91
1,2025-04-28 06:08:24+05:30,232.9,0.225,52.4,619.221,49.6,0.94
1,2025-04-28 06:08:25+05:30,233.3,0.291,67.9,619.24,49.8,1.0
1,2025-04-28 06:08:26+05:30,233.2,0.206,48.0,619.254,49.8,0.93
1,2025-04-28 06:08:27+05:30,233.7,0.494,115.4,619.286,49.7,0.87
1,2025-04-28 06:08:28+05:30,233.9,0.342,80.0,619.308,49.7,0.85
1,2025-04-28 06:08:29+05:30,232.8,0.205,47.7,619.321,49.7,0.89
1,2025-04-28 06:08:30+05:30,233.5,0.26,60.7,619.338,49.8,1.0
1,2025-04-28 06:08:31+05:30,233.9,0.285,66.7,619.357,49.8,1.0
1,2025-04-28 06:08:32+05:30,232.6,0.352,81.9,619.379,49.8,0.9
1,2025-04-28 06:08:33+05:30,233.5,0.259,60.5,619.396,49.8,0.87
1,2025-04-28 06:08:34+05:30,232.9,0.313,72.9,619.416,49.9,0.99
1,2025-04-28 06:08:35+05:30,233.2,0.286,66.7,619.435,49.9,0.9
1,2025-04-28 06:08:36+05:30,232.2,0.206,47.8,619.448,49.7,0.93
1,2025-04-28 06:08:37+05:30,234.2,0.258,60.4,619.465,49.7,0.96
1,2025-04-28 06:08:38+05:30,233.3,0.273,63.7,619.483,49.8,0.97
1,2025-04-28 06:08:39+05:30,233.1,0.228,53.1,619.497,49.7,0.9
1,2025-04-28 06:08:40+05:30,233.7,0.206,48.1,619.511,49.9,0.93
1,2025-04-28 06:08:41+05:30,233.0,0.29,67.6,619.53,49.8,0.97
1,2025-04-28 06:08:42+05:30,232.9,0.436,101.5,619.558,49.7,0.85
1,2025-04-28 06:08:43+05:30,234.3,0.335,78.5,619.58,49.8,0.94
1,2025-04-28 06:08:44+05:30,234.4,0.032,7.5,619.582,49.8,1.0
1,2025-04-28 06:08:45+05:30,233.2,0.451,105.2,619.611,49.8,0.97
1,2025-04-28 06:08:46+05:30,234.0,0.281,65.8,619.629,49.8,0.91
1,2025-04-28 06:08:47+05:30,233.7,0.494,115.4,619.661,49.8,0.93
1,2025-04-28 06:08:48+05:30,232.8,0.431,100.3,619.689,49.9,0.99
1,2025-04-28 06:08:49+05:30,233.0,0.319,74.3,619.71,49.7,1.0
1,2025-04-28 06:08:50+05:30,234.3,0.33,77.3,619.731,49.8,0.94
1,2025-04-28 06:08:51+05:30,232.8,0.236,54.9,619.746,49.9,0.89
1,2025-04-28 06:08:52+05:30,234.6,0.415,97.4,619.773,49.9,0.98
1,2025-04-28 06:08:53+05:30,233.2,0.512,119.4,619.807,49.7,0.98
1,2025-04-28 06:08:54+05:30,234.3,0.277,64.9,619.825,49.7,0.85
1,2025-04-28 06:08:55+05:30,233.3,0.29,67.7,619.843,49.7,0.99
1,2025-04-28 06:08:56+05:30,233.9,0.547,127.9,619.879,49.8,0.94
1,2025-04-28 06:08:57+05:30,234.2,0.359,84.1,619.902,49.9,0.92
1,2025-04-28 06:08:58+05:30,234.2,0.198,46.4,619.915,49.9,0.95
1,2025-04-28 06:08:59+05:30,233.2,0.214,49.9,619.929,49.8,0.9
1,2025-04-28 06:09:00+05:30,233.1,0.52,121.2,619.963,49.6,0.98
1,2025-04-28 06:09:01+05:30,233.5,0.397,92.7,619.988,49.9,0.93
1,2025-04-28 06:09:02+05:30,232.8,0.245,57.0,620.004,49.8,1.0
1,2025-04-28 06:09:03+05:30,233.6,0.384,89.7,620.029,49.8,1.0
1,2025-04-28 06:09:04+05:30,233.1,0.267,62.2,620.047,49.8,0.91
1,2025-04-28 06:09:05+05:30,234.0,0.158,37.0,620.057,49.7,1.0
1,2025-04-28 06:09:06+05:30,233.2,0.315,73.5,620.077,50.0,0.92
1,2025-04-28 06:09:07+05:30,232.6,0.349,81.2,620.1,50.0,0.89
1,2025-04-28 06:09:08+05:30,234.2,0.193,45.2,620.112,49.8,0.88
1,2025-04-28 06:09:09+05:30,233.6,0.224,52.3,620.127,49.6,1.0
1,2025-04-28 06:09:10+05:30,233.5,0.25,58.4,620.143,49.9,0.88
1,2025-04-28 06:09:11+05:30,234.0,0.33,77.2,620.165,49.9,0.98
1,2025-04-28 06:09:12+05:30,233.9,0.363,84.9,620.188,49.8,0.89
1,2025-04-28 06:09:13+05:30,233.1,0.206,48.0,620.201,50.1,0.96
1,2025-04-28 06:09:14+05:30,233.3,0.292,68.1,620.22,49.9,0.91
1,2025-04-28 06:09:15+05:30,232.9,0.303,70.6,620.24,49.7,1.0
1,2025-04-28 06:09:16+05:30,232.8,0.176,41.0,620.251,49.6,0.95
1,2025-04-28 06:09:17+05:30,233.8,0.372,87.0,620.276,49.8,0.94
1,2025-04-28 06:09:18+05:30,233.7,0.41,95.8,620.302,50.0,0.95
1,2025-04-28 06:09:19+05:30,233.9,0.381,89.1,620.327,49.8,0.9
1,2025-04-28 06:09:20+05:30,234.1,0.218,51.0,620.341,49.8,0.95
1,2025-04-28 06:09:21+05:30,233.9,0.41,95.9,620.368,49.7,0.9
1,2025-04-28 06:09:22+05:30,233.9,0.34,79.5,620.39,49.8,0.92
1,2025-04-28 06:09:23+05:30,232.5,0.448,104.2,620.419,49.8,0.96
1,2025-04-28 06:09:24+05:30,233.3,0.398,92.9,620.445,49.8,0.94
1,2025-04-28 06:09:25+05:30,234.0,0.381,89.2,620.469,49.8,1.0
1,2025-04-28 06:09:26+05:30,232.9,0.322,75.0,620.49,49.8,0.94
1,2025-04-28 06:09:27+05:30,233.5,0.446,104.1,620.519,49.7,0.98
1,2025-04-28 06:09:28+05:30,233.8,0.236,55.2,620.534,49.9,0.92
1,2025-04-28 06:09:29+05:30,233.7,0.224,52.3,620.549,49.9,0.98
1,2025-04-28 06:09:30+05:30,233.7,0.624,145.8,620.589,49.9,0.91
1,2025-04-28 06:09:31+05:30,233.8,0.156,36.5,620.6,49.7,0.92
1,2025-04-28 06:09:32+05:30,233.6,0.231,54.0,620.615,49.7,1.0
1,2025-04-28 06:09:33+05:30,232.8,0.43,100.1,620.642,49.8,0.96
1,2025-04-28 06:09:34+05:30,233.8,0.187,43.7,620.654,49.9,0.86
1,2025-04-28 06:09:35+05:30,233.6,0.424,99.0,620.682,49.8,1.0
1,2025-04-28 06:09:36+05:30,232.8,0.473,110.1,620.713,49.7,0.93
1,2025-04-28 06:09:37+05:30,234.2,0.485,113.6,620.744,49.9,0.94
1,2025-04-28 06:09:38+05:30,233.8,0.357,83.5,620.767,50.1,0.98
1,2025-04-28 06:09:39+05:30,232.8,0.233,54.2,620.782,49.7,0.96
1,2025-04-28 06:09:40+05:30,233.1,0.259,60.4,620.799,49.9,0.91
1,2025-04-28 06:09:41+05:30,233.2,0.477,111.2,620.83,49.8,0.88
1,2025-04-28 06:09:42+05:30,233.2,0.163,38.0,620.841,49.7,0.87
1,2025-04-28 06:09:43+05:30,233.6,0.432,100.9,620.869,49.9,0.96
1,2025-04-28 06:09:44+05:30,233.0,0.189,44.0,620.881,49.8,0.93
1,2025-04-28 06:09:45+05:30,234.1,0.34,79.6,620.903,49.7,0.99
1,2025-04-28 06:09:46+05:30,234.0,0.288,67.4,620.922,49.8,0.89
1,2025-04-28 06:09:47+05:30,233.8,0.306,71.5,620.942,49.8,0.89
1,2025-04-28 06:09:48+05:30,233.5,0.484,113.0,620.973,49.8,0.86
1,2025-04-28 06:09:49+05:30,234.0,0.296,69.3,620.992,49.8,0.93
1,2025-04-28 06:09:50+05:30,233.4,0.454,106.0,621.022,49.8,1.0
1,2025-04-28 06:09:51+05:30,233.1,0.278,64.8,621.04,49.9,0.98
1,2025-04-28 06:09:52+05:30,234.1,0.376,88.0,621.064,49.8,0.98
1,2025-04-28 06:09:53+05:30,233.7,0.337,78.8,621.086,49.6,0.97
1,2025-04-28 06:09:54+05:30,233.2,0.213,49.7,621.1,49.6,0.87
1,2025-04-28 06:09:55+05:30,233.3,0.215,50.2,621.114,50.0,0.86
1,2025-04-28 06:09:56+05:30,233.1,0.324,75.5,621.135,49.9,0.92
1,2025-04-28 06:09:57+05:30,234.5,0.311,72.9,621.155,49.8,1.0
1,2025-04-28 06:09:58+05:30,233.5,0.418,97.6,621.182,49.7,0.97
1,2025-04-28 06:09:59+05:30,233.6,0.164,38.3,621.193,49.8,0.94
1,2025-04-28 06:10:00+05:30,233.9,0.267,62.5,621.21,49.9,0.93
1,2025-04-28 06:10:01+05:30,232.9,0.393,91.5,621.235,49.8,0.98
1,2025-04-28 06:10:02+05:30,234.0,0.325,76.0,621.257,49.9,0.94
1,2025-04-28 06:10:03+05:30,233.2,0.205,47.8,621.27,50.0,1.0
1,2025-04-28 06:10:04+05:30,234.4,0.386,90.5,621.295,49.7,0.97
1,2025-04-28 06:10:05+05:30,233.3,0.435,101.5,621.323,49.8,1.0
1,2025-04-28 06:10:06+05:30,234.0,0.25,58.5,621.339,49.9,0.99
1,2025-04-28 06:10:07+05:30,232.3,0.447,103.8,621.368,49.7,0.98
1,2025-04-28 06:10:08+05:30,232.9,0.29,67.5,621.387,49.8,1.0
1,2025-04-28 06:10:09+05:30,233.4,0.314,73.3,621.407,49.6,0.95
