device_id,timestamp,voltage,current,power,energy,frequency,power_factor
5,2025-04-28T19:02:45+05:30,231.5,0.465,102.3,518.199,50.1,0.95
5,2025-04-28T19:02:46+05:30,232.1,0.778,166.1,518.245,50.2,0.92
3,2025-04-28T19:02:47+05:30,229.2,0.746,150.5,591.942,49.9,0.88
3,2025-04-28T19:02:48+05:30,231.3,0.669,145.5,591.982,50.2,0.94
1,2025-04-28T19:02:49+05:30,230.8,0.304,70.2,275.609,50.1,1.0
2,2025-04-28T19:02:50+05:30,233.5,1.493,285.9,1239.834,49.9,0.82
3,2025-04-28T19:02:51+05:30,231.7,0.74,152.6,592.024,50.0,0.89
4,2025-04-28T19:02:52+05:30,227.7,0.323,66.2,352.975,50.1,0.9
2,2025-04-28T19:02:53+05:30,229.5,1.574,332.3,1239.926,49.9,0.92
5,2025-04-28T19:02:54+05:30,229.0,0.722,148.8,518.286,50.0,0.9
4,2025-04-28T19:02:55+05:30,228.9,0.377,82.8,352.998,50.0,0.96
4,2025-04-28T19:02:56+05:30,232.7,0.432,95.5,353.025,49.7,0.95
1,2025-04-28T19:02:57+05:30,230.4,0.305,70.3,275.629,49.9,1.0
1,2025-04-28T19:02:58+05:30,228.2,0.409,93.3,275.655,50.2,1.0
4,2025-04-28T19:02:59+05:30,230.0,0.437,91.5,353.05,49.9,0.91
5,2025-04-28T19:03:00+05:30,230.0,0.448,97.9,518.313,50.0,0.95
1,2025-04-28T19:03:01+05:30,229.0,0.395,88.6,275.68,50.1,0.98
5,2025-04-28T19:03:02+05:30,228.8,0.775,168.5,518.36,50.1,0.95
1,2025-04-28T19:03:03+05:30,229.7,0.33,72.8,275.7,49.9,0.96
4,2025-04-28T19:03:04+05:30,230.0,0.405,88.5,353.075,50.2,0.95
4,2025-04-28T19:03:05+05:30,224.7,0.395,85.2,353.099,49.9,0.96
3,2025-04-28T19:03:06+05:30,234.6,0.749,165.2,592.07,50.0,0.94
4,2025-04-28T19:03:07+05:30,228.1,0.393,82.5,353.122,50.0,0.92
5,2025-04-28T19:03:08+05:30,230.7,0.1,21.2,518.366,49.8,0.92
2,2025-04-28T19:03:09+05:30,231.2,1.271,276.2,1240.003,50.0,0.94
5,2025-04-28T19:03:10+05:30,229.5,0.608,129.8,518.402,49.9,0.93
5,2025-04-28T19:03:11+05:30,224.3,0.527,111.1,518.433,50.0,0.94
2,2025-04-28T19:03:12+05:30,227.4,1.416,264.0,1240.076,50.1,0.82
5,2025-04-28T19:03:13+05:30,228.1,0.913,179.1,518.483,49.9,0.86
1,2025-04-28T19:03:14+05:30,229.9,0.275,61.3,275.717,50.1,0.97
5,2025-04-28T19:03:15+05:30,233.1,0.919,205.7,518.54,50.1,0.96
5,2025-04-28T19:03:16+05:30,231.0,0.837,175.9,518.589,50.1,0.91
1,2025-04-28T19:03:17+05:30,229.5,0.294,65.4,275.735,50.0,0.97
2,2025-04-28T19:03:18+05:30,231.2,1.499,294.6,1240.158,50.1,0.85
1,2025-04-28T19:03:19+05:30,231.5,0.338,75.1,275.756,50.0,0.96
4,2025-04-28T19:03:20+05:30,229.3,0.458,101.9,353.15,50.0,0.97
5,2025-04-28T19:03:21+05:30,230.2,0.779,163.2,518.634,50.0,0.91
5,2025-04-28T19:03:22+05:30,229.9,0.884,201.2,518.69,50.2,0.99
5,2025-04-28T19:03:23+05:30,227.0,0.499,111.0,518.721,50.1,0.98
1,2025-04-28T19:03:24+05:30,231.5,0.32,71.1,275.776,49.8,0.96
4,2025-04-28T19:03:25+05:30,231.3,0.446,97.0,353.177,49.9,0.94
5,2025-04-28T19:03:26+05:30,232.3,0.629,130.0,518.757,50.1,0.89
5,2025-04-28T19:03:27+05:30,228.9,0.841,165.6,518.803,50.0,0.86
4,2025-04-28T19:03:28+05:30,230.8,0.363,77.1,353.198,50.0,0.92
3,2025-04-28T19:03:29+05:30,230.5,0.452,91.7,592.095,50.0,0.88
3,2025-04-28T19:03:30+05:30,233.9,0.537,119.3,592.128,50.2,0.95
4,2025-04-28T19:03:31+05:30,228.1,0.361,74.9,353.219,50.0,0.91
4,2025-04-28T19:03:32+05:30,226.4,0.436,89.8,353.244,49.9,0.91
2,2025-04-28T19:03:33+05:30,231.0,1.64,318.2,1240.246,50.0,0.84
2,2025-04-28T19:03:34+05:30,229.2,1.522,327.9,1240.337,49.9,0.94
2,2025-04-28T19:03:35+05:30,227.9,1.892,362.2,1240.438,50.0,0.84
4,2025-04-28T19:03:36+05:30,227.0,0.432,89.2,353.269,50.1,0.91
5,2025-04-28T19:03:37+05:30,233.2,0.698,146.5,518.844,50.0,0.9
4,2025-04-28T19:03:38+05:30,231.0,0.452,96.1,353.296,49.9,0.92
3,2025-04-28T19:03:39+05:30,228.5,0.73,150.1,592.17,49.9,0.9
3,2025-04-28T19:03:40+05:30,229.8,0.764,161.5,592.215,49.8,0.92
1,2025-04-28T19:03:41+05:30,227.7,0.304,67.1,275.795,49.9,0.97
5,2025-04-28T19:03:42+05:30,229.2,0.462,90.0,518.869,50.0,0.85
1,2025-04-28T19:03:43+05:30,228.9,0.279,63.9,275.813,50.1,1.0
3,2025-04-28T19:03:44+05:30,231.9,0.692,141.2,592.254,50.0,0.88
3,2025-04-28T19:03:45+05:30,230.1,0.703,140.7,592.293,49.8,0.87
5,2025-04-28T19:03:46+05:30,230.0,0.69,144.4,518.909,50.0,0.91
4,2025-04-28T19:03:47+05:30,230.9,0.417,89.5,353.321,50.1,0.93
4,2025-04-28T19:03:48+05:30,228.2,0.494,103.7,353.35,50.1,0.92
4,2025-04-28T19:03:49+05:30,232.7,0.365,81.5,353.373,49.9,0.96
4,2025-04-28T19:03:50+05:30,230.5,0.349,74.0,353.394,49.9,0.92
3,2025-04-28T19:03:51+05:30,231.3,0.685,136.3,592.331,50.0,0.86
1,2025-04-28T19:03:52+05:30,231.5,0.235,53.3,275.828,49.9,0.98
1,2025-04-28T19:03:53+05:30,226.5,0.324,72.7,275.848,49.9,0.99
2,2025-04-28T19:03:54+05:30,228.4,1.309,263.1,1240.511,50.0,0.88
2,2025-04-28T19:03:55+05:30,229.7,0.894,184.8,1240.562,49.9,0.9
4,2025-04-28T19:03:56+05:30,231.7,0.392,85.4,353.418,50.0,0.94
2,2025-04-28T19:03:57+05:30,228.2,1.483,314.7,1240.649,50.0,0.93
4,2025-04-28T19:03:58+05:30,226.9,0.409,83.5,353.441,50.1,0.9
5,2025-04-28T19:03:59+05:30,227.3,0.395,83.5,518.932,49.9,0.93
2,2025-04-28T19:04:00+05:30,231.1,1.711,328.2,1240.74,50.0,0.83
1,2025-04-28T19:04:01+05:30,227.1,0.384,82.8,275.871,49.9,0.95
5,2025-04-28T19:04:02+05:30,231.3,0.89,185.3,518.983,50.2,0.9
3,2025-04-28T19:04:03+05:30,230.6,0.659,135.2,592.369,50.1,0.89
5,2025-04-28T19:04:04+05:30,229.8,0.726,151.8,519.025,49.9,0.91
4,2025-04-28T19:04:05+05:30,232.2,0.531,114.7,353.473,50.1,0.93
1,2025-04-28T19:04:06+05:30,233.2,0.229,51.3,275.885,50.1,0.96
5,2025-04-28T19:04:07+05:30,232.6,0.635,140.3,519.064,50.0,0.95
2,2025-04-28T19:04:08+05:30,231.1,0.856,160.2,1240.784,50.0,0.81
2,2025-04-28T19:04:09+05:30,231.4,1.109,207.9,1240.842,49.9,0.81
4,2025-04-28T19:04:10+05:30,227.5,0.416,91.8,353.499,50.0,0.97
2,2025-04-28T19:04:11+05:30,229.0,1.684,316.2,1240.93,50.1,0.82
5,2025-04-28T19:04:12+05:30,231.0,0.643,147.0,519.105,50.1,0.99
2,2025-04-28T19:04:13+05:30,231.0,1.57,297.4,1241.013,50.0,0.82
3,2025-04-28T19:04:14+05:30,230.1,0.736,150.7,592.411,50.0,0.89
4,2025-04-28T19:04:15+05:30,231.6,0.423,93.1,353.525,50.2,0.95
4,2025-04-28T19:04:16+05:30,228.6,0.393,85.3,353.549,50.1,0.95
3,2025-04-28T19:04:17+05:30,230.1,0.731,158.1,592.455,50.0,0.94
4,2025-04-28T19:04:18+05:30,232.0,0.345,76.8,353.57,50.1,0.96
5,2025-04-28T19:04:19+05:30,233.1,0.654,146.3,519.146,49.8,0.96
5,2025-04-28T19:04:20+05:30,232.4,0.835,184.4,519.197,49.9,0.95
1,2025-04-28T19:04:21+05:30,228.9,0.358,78.7,275.907,50.0,0.96
2,2025-04-28T19:04:22+05:30,230.6,1.604,310.7,1241.099,50.0,0.84
1,2025-04-28T19:04:23+05:30,232.6,0.358,81.6,275.93,49.9,0.98
5,2025-04-28T19:04:24+05:30,225.8,0.674,141.5,519.236,50.0,0.93
1,2025-04-28T19:04:25+05:30,227.2,0.291,62.8,275.947,50.0,0.95
1,2025-04-28T19:04:26+05:30,228.7,0.234,51.4,275.961,50.0,0.96
2,2025-04-28T19:04:27+05:30,231.9,1.556,317.5,1241.187,49.9,0.88
5,2025-04-28T19:04:28+05:30,230.2,0.689,142.7,519.276,49.6,0.9
1,2025-04-28T19:04:29+05:30,231.8,0.269,59.9,275.978,50.0,0.96
3,2025-04-28T19:04:30+05:30,231.2,0.679,135.0,592.493,50.1,0.86
3,2025-04-28T19:04:31+05:30,231.2,0.857,170.4,592.54,49.9,0.86
2,2025-04-28T19:04:32+05:30,231.5,1.441,273.5,1241.263,50.0,0.82
1,2025-04-28T19:04:33+05:30,231.0,0.208,47.1,275.991,50.1,0.98
3,2025-04-28T19:04:34+05:30,227.5,0.691,149.3,592.581,50.0,0.95
3,2025-04-28T19:04:35+05:30,234.0,0.583,128.2,592.617,49.9,0.94
5,2025-04-28T19:04:36+05:30,230.1,0.457,99.9,519.304,50.1,0.95
3,2025-04-28T19:04:37+05:30,230.0,0.592,115.7,592.649,50.0,0.85
1,2025-04-28T19:04:38+05:30,230.3,0.366,84.3,276.014,49.9,1.0
3,2025-04-28T19:04:39+05:30,230.2,0.727,143.9,592.689,50.0,0.86
4,2025-04-28T19:04:40+05:30,230.7,0.425,93.1,353.596,49.9,0.95
4,2025-04-28T19:04:41+05:30,230.7,0.399,89.3,353.621,49.8,0.97
2,2025-04-28T19:04:42+05:30,230.4,1.506,291.5,1241.344,49.8,0.84
5,2025-04-28T19:04:43+05:30,228.2,0.609,133.4,519.341,50.2,0.96
4,2025-04-28T19:04:44+05:30,232.4,0.465,100.5,353.649,49.8,0.93
5,2025-04-28T19:04:45+05:30,228.7,0.465,94.6,519.367,50.1,0.89
3,2025-04-28T19:04:46+05:30,230.4,0.67,146.6,592.73,49.9,0.95
5,2025-04-28T19:04:47+05:30,228.9,0.494,110.8,519.398,50.0,0.98
5,2025-04-28T19:04:48+05:30,230.5,0.43,90.2,519.423,50.0,0.91
3,2025-04-28T19:04:49+05:30,230.6,0.599,124.3,592.765,50.1,0.9
1,2025-04-28T19:04:50+05:30,233.5,0.293,65.7,276.032,50.0,0.96
4,2025-04-28T19:04:51+05:30,230.2,0.442,92.6,353.675,50.1,0.91
3,2025-04-28T19:04:52+05:30,228.9,0.601,125.2,592.8,50.0,0.91
1,2025-04-28T19:04:53+05:30,229.5,0.383,84.4,276.055,49.8,0.96
4,2025-04-28T19:04:54+05:30,227.7,0.325,68.8,353.694,50.0,0.93
2,2025-04-28T19:04:55+05:30,228.0,0.915,171.1,1241.392,50.1,0.82
3,2025-04-28T19:04:56+05:30,229.1,0.754,164.1,592.846,50.0,0.95
3,2025-04-28T19:04:57+05:30,229.1,0.717,154.4,592.889,50.0,0.94
5,2025-04-28T19:04:58+05:30,230.0,0.412,88.1,519.447,50.1,0.93
4,2025-04-28T19:04:59+05:30,228.4,0.362,78.5,353.716,50.0,0.95
4,2025-04-28T19:05:00+05:30,227.0,0.446,92.1,353.742,49.9,0.91
4,2025-04-28T19:05:01+05:30,230.3,0.394,85.3,353.766,49.8,0.94
4,2025-04-28T19:05:02+05:30,228.2,0.369,80.8,353.788,49.9,0.96
1,2025-04-28T19:05:03+05:30,227.6,0.296,66.0,276.073,50.0,0.98
1,2025-04-28T19:05:04+05:30,229.7,0.32,73.5,276.093,50.1,1.0
5,2025-04-28T19:05:05+05:30,235.6,0.676,152.9,519.489,50.0,0.96
4,2025-04-28T19:05:06+05:30,227.0,0.364,78.5,353.81,50.0,0.95
3,2025-04-28T19:05:07+05:30,232.8,0.533,110.4,592.92,50.0,0.89
3,2025-04-28T19:05:08+05:30,230.2,0.693,140.4,592.959,49.9,0.88
3,2025-04-28T19:05:09+05:30,229.4,0.81,176.5,593.008,50.0,0.95
4,2025-04-28T19:05:10+05:30,229.9,0.371,80.2,353.832,49.9,0.94
4,2025-04-28T19:05:11+05:30,230.2,0.395,84.6,353.856,49.8,0.93
3,2025-04-28T19:05:12+05:30,232.8,0.614,130.1,593.044,50.0,0.91
1,2025-04-28T19:05:13+05:30,231.8,0.253,56.3,276.109,49.9,0.96
5,2025-04-28T19:05:14+05:30,231.0,0.361,72.6,519.509,50.0,0.87
2,2025-04-28T19:05:15+05:30,231.2,1.066,202.1,1241.448,50.1,0.82
4,2025-04-28T19:05:16+05:30,229.7,0.378,82.5,353.879,50.0,0.95
1,2025-04-28T19:05:17+05:30,229.5,0.175,39.4,276.12,50.0,0.98
1,2025-04-28T19:05:18+05:30,230.1,0.275,60.1,276.137,50.0,0.95
3,2025-04-28T19:05:19+05:30,231.6,0.684,145.7,593.084,50.1,0.92
5,2025-04-28T19:05:20+05:30,229.2,0.561,126.0,519.544,50.0,0.98
3,2025-04-28T19:05:21+05:30,230.8,0.704,146.2,593.125,50.0,0.9
5,2025-04-28T19:05:22+05:30,230.8,0.49,96.1,519.571,50.1,0.85
1,2025-04-28T19:05:23+05:30,228.2,0.227,50.8,276.151,49.9,0.98
3,2025-04-28T19:05:24+05:30,229.9,0.873,180.6,593.175,49.9,0.9
5,2025-04-28T19:05:25+05:30,229.4,0.746,159.2,519.615,50.0,0.93
5,2025-04-28T19:05:26+05:30,231.5,0.816,166.2,519.661,50.0,0.88
1,2025-04-28T19:05:27+05:30,233.5,0.355,81.2,276.174,50.0,0.98
2,2025-04-28T19:05:28+05:30,229.9,1.453,294.0,1241.53,49.9,0.88
1,2025-04-28T19:05:29+05:30,228.8,0.214,49.0,276.188,50.0,1.0
4,2025-04-28T19:05:30+05:30,230.3,0.395,86.4,353.903,50.0,0.95
2,2025-04-28T19:05:31+05:30,228.1,1.605,325.8,1241.62,50.0,0.89
1,2025-04-28T19:05:32+05:30,228.8,0.296,65.7,276.206,50.0,0.97
1,2025-04-28T19:05:33+05:30,230.8,0.26,57.6,276.222,50.0,0.96
4,2025-04-28T19:05:34+05:30,228.3,0.371,78.8,353.925,50.0,0.93
1,2025-04-28T19:05:35+05:30,230.4,0.252,57.5,276.238,50.1,0.99
1,2025-04-28T19:05:36+05:30,230.2,0.352,77.8,276.26,49.9,0.96
1,2025-04-28T19:05:37+05:30,228.4,0.343,78.3,276.282,49.9,1.0
1,2025-04-28T19:05:38+05:30,234.8,0.245,57.0,276.298,50.0,0.99
4,2025-04-28T19:05:39+05:30,229.5,0.397,87.5,353.949,50.0,0.96
2,2025-04-28T19:05:40+05:30,229.2,1.528,287.2,1241.7,49.9,0.82
5,2025-04-28T19:05:41+05:30,232.9,0.715,143.2,519.701,50.0,0.86
2,2025-04-28T19:05:42+05:30,226.6,0.872,185.7,1241.752,50.0,0.94
2,2025-04-28T19:05:43+05:30,229.0,1.324,248.6,1241.821,49.9,0.82
2,2025-04-28T19:05:44+05:30,228.7,1.332,255.9,1241.892,50.0,0.84
3,2025-04-28T19:05:45+05:30,228.7,0.579,115.2,593.207,50.0,0.87
5,2025-04-28T19:05:46+05:30,230.4,0.571,126.3,519.736,50.0,0.96
2,2025-04-28T19:05:47+05:30,232.5,1.386,261.0,1241.965,49.9,0.81
3,2025-04-28T19:05:48+05:30,232.2,0.994,198.5,593.262,50.1,0.86
4,2025-04-28T19:05:49+05:30,229.2,0.336,71.6,353.969,50.1,0.93
1,2025-04-28T19:05:50+05:30,225.6,0.382,82.7,276.321,50.0,0.96
4,2025-04-28T19:05:51+05:30,227.3,0.449,92.9,353.995,50.1,0.91
4,2025-04-28T19:05:52+05:30,231.4,0.448,94.3,354.021,49.9,0.91
5,2025-04-28T19:05:53+05:30,227.1,0.251,56.4,519.752,49.9,0.99
3,2025-04-28T19:05:54+05:30,229.8,0.75,156.8,593.306,50.0,0.91
1,2025-04-28T19:05:55+05:30,229.9,0.359,82.5,276.344,49.9,1.0
4,2025-04-28T19:05:56+05:30,227.0,0.39,82.3,354.044,50.0,0.93
5,2025-04-28T19:05:57+05:30,231.2,0.257,58.2,519.768,50.0,0.98
2,2025-04-28T19:05:58+05:30,230.0,1.689,322.4,1242.055,49.9,0.83
2,2025-04-28T19:05:59+05:30,233.3,1.542,341.8,1242.15,50.0,0.95
1,2025-04-28T19:06:00+05:30,233.0,0.234,54.5,276.359,49.8,1.0
2,2025-04-28T19:06:01+05:30,228.8,1.665,339.0,1242.244,50.0,0.89
3,2025-04-28T19:06:02+05:30,228.0,0.73,158.1,593.35,50.1,0.95
5,2025-04-28T19:06:03+05:30,229.4,0.42,86.7,519.792,50.1,0.9
4,2025-04-28T19:06:04+05:30,229.8,0.437,93.4,354.07,50.2,0.93
2,2025-04-28T19:06:05+05:30,224.7,1.27,256.8,1242.315,49.8,0.9
5,2025-04-28T19:06:06+05:30,230.3,0.774,155.1,519.835,49.8,0.87
1,2025-04-28T19:06:07+05:30,226.6,0.235,51.7,276.373,50.2,0.97
1,2025-04-28T19:06:08+05:30,227.1,0.283,64.3,276.391,50.0,1.0
1,2025-04-28T19:06:09+05:30,229.0,0.357,80.1,276.413,49.9,0.98
3,2025-04-28T19:06:10+05:30,232.4,0.768,160.6,593.395,50.2,0.9
4,2025-04-28T19:06:11+05:30,230.3,0.39,84.4,354.093,50.0,0.94
4,2025-04-28T19:06:12+05:30,231.3,0.437,95.0,354.119,49.9,0.94
4,2025-04-28T19:06:13+05:30,230.1,0.416,92.8,354.145,50.0,0.97
3,2025-04-28T19:06:14+05:30,228.7,0.905,194.6,593.449,50.1,0.94
1,2025-04-28T19:06:15+05:30,231.3,0.413,94.6,276.439,50.1,0.99
2,2025-04-28T19:06:16+05:30,234.1,1.383,291.4,1242.396,49.8,0.9
2,2025-04-28T19:06:17+05:30,230.8,1.826,358.2,1242.495,50.0,0.85
3,2025-04-28T19:06:18+05:30,229.9,0.598,119.6,593.482,49.8,0.87
5,2025-04-28T19:06:19+05:30,230.7,0.462,100.2,519.863,50.0,0.94
4,2025-04-28T19:06:20+05:30,228.5,0.468,98.4,354.172,49.8,0.92
2,2025-04-28T19:06:21+05:30,231.2,1.287,273.8,1242.571,49.9,0.92
2,2025-04-28T19:06:22+05:30,231.3,1.435,282.1,1242.649,50.2,0.85
2,2025-04-28T19:06:23+05:30,229.8,1.903,384.8,1242.756,49.9,0.88
4,2025-04-28T19:06:24+05:30,230.6,0.481,102.0,354.2,50.1,0.92
3,2025-04-28T19:06:25+05:30,229.0,0.585,120.6,593.515,49.9,0.9
2,2025-04-28T19:06:26+05:30,230.8,1.88,347.1,1242.852,50.2,0.8
2,2025-04-28T19:06:27+05:30,227.4,1.714,323.5,1242.942,49.9,0.83
5,2025-04-28T19:06:28+05:30,230.1,0.456,102.8,519.892,49.8,0.98
5,2025-04-28T19:06:29+05:30,230.6,0.64,137.3,519.93,50.0,0.93
4,2025-04-28T19:06:30+05:30,227.2,0.32,66.2,354.218,50.0,0.91
3,2025-04-28T19:06:31+05:30,228.3,0.813,168.9,593.562,50.1,0.91
2,2025-04-28T19:06:32+05:30,230.2,1.483,290.2,1243.023,49.9,0.85
4,2025-04-28T19:06:33+05:30,231.0,0.399,89.4,354.243,49.8,0.97
1,2025-04-28T19:06:34+05:30,229.6,0.29,64.6,276.457,49.8,0.97
4,2025-04-28T19:06:35+05:30,231.3,0.441,97.9,354.27,50.3,0.96
5,2025-04-28T19:06:36+05:30,232.1,0.633,136.6,519.968,49.9,0.93
5,2025-04-28T19:06:37+05:30,230.9,0.973,211.2,520.027,50.0,0.94
5,2025-04-28T19:06:38+05:30,227.0,0.361,70.5,520.047,49.8,0.86
4,2025-04-28T19:06:39+05:30,231.8,0.361,80.3,354.292,49.9,0.96
5,2025-04-28T19:06:40+05:30,231.1,0.743,161.4,520.092,50.0,0.94
4,2025-04-28T19:06:41+05:30,229.8,0.359,78.4,354.314,50.0,0.95
1,2025-04-28T19:06:42+05:30,233.7,0.25,56.7,276.473,50.1,0.97
1,2025-04-28T19:06:43+05:30,228.6,0.329,74.5,276.494,49.9,0.99
2,2025-04-28T19:06:44+05:30,231.1,1.59,345.4,1243.119,50.0,0.94
5,2025-04-28T19:06:45+05:30,232.5,0.515,103.0,520.121,50.0,0.86
3,2025-04-28T19:06:46+05:30,231.0,0.499,99.1,593.59,49.9,0.86
1,2025-04-28T19:06:47+05:30,232.0,0.296,65.9,276.512,50.2,0.96
3,2025-04-28T19:06:48+05:30,231.5,0.665,140.1,593.629,50.1,0.91
3,2025-04-28T19:06:49+05:30,229.6,0.624,134.7,593.666,49.9,0.94
4,2025-04-28T19:06:50+05:30,230.3,0.412,92.0,354.34,50.0,0.97
3,2025-04-28T19:06:51+05:30,232.0,0.836,180.4,593.716,50.0,0.93
5,2025-04-28T19:06:52+05:30,230.9,0.85,174.7,520.17,50.0,0.89
3,2025-04-28T19:06:53+05:30,227.8,0.719,154.0,593.759,49.7,0.94
1,2025-04-28T19:06:54+05:30,229.1,0.323,71.8,276.532,50.1,0.97
1,2025-04-28T19:06:55+05:30,230.7,0.302,68.3,276.551,50.0,0.98
4,2025-04-28T19:06:56+05:30,231.5,0.444,97.6,354.367,49.9,0.95
4,2025-04-28T19:06:57+05:30,233.0,0.375,78.6,354.389,50.1,0.9
1,2025-04-28T19:06:58+05:30,227.9,0.365,80.7,276.573,50.1,0.97
5,2025-04-28T19:06:59+05:30,232.0,0.665,151.2,520.212,49.9,0.98
4,2025-04-28T19:07:00+05:30,233.2,0.359,75.3,354.41,50.0,0.9
3,2025-04-28T19:07:01+05:30,233.1,0.593,125.8,593.794,50.0,0.91
3,2025-04-28T19:07:02+05:30,229.7,0.669,135.2,593.832,49.9,0.88
5,2025-04-28T19:07:03+05:30,230.8,0.471,100.0,520.24,50.2,0.92
2,2025-04-28T19:07:04+05:30,230.6,0.745,149.5,1243.161,50.0,0.87
2,2025-04-28T19:07:05+05:30,231.1,1.352,265.6,1243.235,49.9,0.85
3,2025-04-28T19:07:06+05:30,226.9,0.654,136.5,593.87,50.0,0.92
3,2025-04-28T19:07:07+05:30,230.0,0.888,175.6,593.919,49.9,0.86
1,2025-04-28T19:07:08+05:30,227.8,0.266,59.4,276.589,50.1,0.98
3,2025-04-28T19:07:09+05:30,231.9,0.702,140.0,593.958,50.1,0.86
1,2025-04-28T19:07:10+05:30,230.7,0.339,75.1,276.61,50.0,0.96
5,2025-04-28T19:07:11+05:30,229.3,0.321,68.5,520.259,50.0,0.93
3,2025-04-28T19:07:12+05:30,233.0,0.673,149.0,593.999,50.0,0.95
4,2025-04-28T19:07:13+05:30,231.7,0.464,100.0,354.438,50.0,0.93
1,2025-04-28T19:07:14+05:30,232.0,0.24,53.5,276.625,50.1,0.96
2,2025-04-28T19:07:15+05:30,229.2,1.766,380.5,1243.341,49.8,0.94
4,2025-04-28T19:07:16+05:30,231.9,0.35,77.1,354.459,50.0,0.95
2,2025-04-28T19:07:17+05:30,228.5,1.641,322.5,1243.431,50.1,0.86
1,2025-04-28T19:07:18+05:30,233.8,0.269,60.4,276.642,49.8,0.96
2,2025-04-28T19:07:19+05:30,229.6,1.397,285.5,1243.51,50.1,0.89
1,2025-04-28T19:07:20+05:30,230.8,0.369,84.3,276.665,50.0,0.99
5,2025-04-28T19:07:21+05:30,231.3,0.473,97.4,520.286,49.9,0.89
1,2025-04-28T19:07:22+05:30,232.0,0.293,65.9,276.683,50.0,0.97
5,2025-04-28T19:07:23+05:30,229.2,0.548,124.3,520.321,50.0,0.99
1,2025-04-28T19:07:24+05:30,227.2,0.299,65.9,276.701,50.0,0.97
1,2025-04-28T19:07:25+05:30,228.6,0.278,61.0,276.718,49.9,0.96
3,2025-04-28T19:07:26+05:30,230.7,0.639,128.3,594.035,50.1,0.87
5,2025-04-28T19:07:27+05:30,230.7,0.574,129.8,520.357,50.0,0.98
2,2025-04-28T19:07:28+05:30,231.1,1.156,213.7,1243.569,50.3,0.8
1,2025-04-28T19:07:29+05:30,228.7,0.36,82.3,276.741,49.9,1.0
2,2025-04-28T19:07:30+05:30,230.5,0.989,193.8,1243.623,50.2,0.85
1,2025-04-28T19:07:31+05:30,231.2,0.307,69.6,276.76,49.9,0.98
2,2025-04-28T19:07:32+05:30,228.6,1.201,244.3,1243.691,49.9,0.89
5,2025-04-28T19:07:33+05:30,233.2,0.528,112.0,520.388,50.0,0.91
1,2025-04-28T19:07:34+05:30,228.0,0.338,74.0,276.781,50.1,0.96
3,2025-04-28T19:07:35+05:30,233.0,0.689,138.1,594.073,50.0,0.86
5,2025-04-28T19:07:36+05:30,229.9,0.852,192.0,520.441,49.9,0.98
5,2025-04-28T19:07:37+05:30,232.2,0.48,97.0,520.468,50.0,0.87
1,2025-04-28T19:07:38+05:30,231.4,0.318,72.1,276.801,50.0,0.98
3,2025-04-28T19:07:39+05:30,229.2,0.712,155.0,594.116,50.0,0.95
5,2025-04-28T19:07:40+05:30,232.9,0.447,99.9,520.496,49.9,0.96
5,2025-04-28T19:07:41+05:30,229.4,0.388,77.4,520.517,49.9,0.87
5,2025-04-28T19:07:42+05:30,231.0,0.663,137.8,520.555,50.1,0.9
4,2025-04-28T19:07:43+05:30,232.2,0.36,78.6,354.481,50.0,0.94
2,2025-04-28T19:07:44+05:30,231.1,1.36,289.2,1243.771,50.1,0.92
2,2025-04-28T19:07:45+05:30,233.3,1.517,286.7,1243.851,50.1,0.81
3,2025-04-28T19:07:46+05:30,229.1,0.737,148.6,594.157,50.1,0.88
5,2025-04-28T19:07:47+05:30,230.3,0.657,128.6,520.591,49.8,0.85
2,2025-04-28T19:07:48+05:30,228.1,1.115,208.6,1243.909,50.1,0.82
5,2025-04-28T19:07:49+05:30,226.9,0.605,130.4,520.627,50.0,0.95
4,2025-04-28T19:07:50+05:30,231.1,0.389,87.2,354.505,50.1,0.97
2,2025-04-28T19:07:51+05:30,233.2,1.295,256.7,1243.98,50.0,0.85
1,2025-04-28T19:07:52+05:30,233.5,0.198,44.4,276.813,50.0,0.96
2,2025-04-28T19:07:53+05:30,229.9,1.589,306.9,1244.065,49.9,0.84
3,2025-04-28T19:07:54+05:30,231.3,0.939,191.1,594.21,50.0,0.88
3,2025-04-28T19:07:55+05:30,234.4,0.629,125.3,594.245,50.0,0.85
4,2025-04-28T19:07:56+05:30,231.1,0.406,90.1,354.53,50.0,0.96
5,2025-04-28T19:07:57+05:30,228.5,0.723,150.3,520.669,50.0,0.91
3,2025-04-28T19:07:58+05:30,228.7,0.761,149.7,594.287,49.8,0.86
4,2025-04-28T19:07:59+05:30,226.9,0.283,61.0,354.547,50.0,0.95
2,2025-04-28T19:08:00+05:30,228.7,1.165,229.1,1244.129,50.0,0.86
4,2025-04-28T19:08:01+05:30,231.3,0.361,76.0,354.568,49.9,0.91
1,2025-04-28T19:08:02+05:30,230.7,0.328,73.4,276.833,50.1,0.97
1,2025-04-28T19:08:03+05:30,233.3,0.392,90.5,276.858,49.8,0.99
4,2025-04-28T19:08:04+05:30,231.6,0.433,94.3,354.594,50.0,0.94
3,2025-04-28T19:08:05+05:30,231.8,0.78,160.9,594.332,49.9,0.89
4,2025-04-28T19:08:06+05:30,230.8,0.438,96.0,354.621,50.0,0.95
1,2025-04-28T19:08:07+05:30,228.9,0.36,81.6,276.881,49.9,0.99
